"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"IBRD only","IBD","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","437.85659009644","410.172200975816","371.26249305581","364.162132098603","357.948012319701","367.547579483671","354.692481664019","347.504617989711","340.026474951196","334.683483562866","328.894994374726","321.191251121839","316.193162135818","309.523005077154","305.433614935935","299.509522107741","296.783663222063","289.971589917117","286.000315362118","281.831113904936","279.542413097799","276.400683450627","271.553957347587","266.111640927054","261.007658107325","255.179084029778","248.202014002481","244.599128579956","242.132596568998","238.710252471489","237.435318185783","234.435141682806","233.804018080858","234.782589896311","234.320884955295","230.737902989996","225.750575231098","221.099086311124","218.397144154129","218.069458286864","216.770378715061","215.105515534592","213.191141538387","211.732625042409","210.390777923693","207.1871410455","203.988648580749","200.376638202411","198.656771907697","194.32908714894","191.527082385581","188.469130188361","185.036044792657","182.150648763494","179.625051716043","176.577895399855","174.751415815047","172.19344644822","168.464171592765","165.590154635981","176.341003356704","200.150018338022","163.953407236158","159.985930262951","",
"IDA & IBRD total","IBT","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","436.686154649915","412.922251008867","379.216791065658","372.974444487773","366.956159870455","374.321719415623","362.713200906714","356.63458920283","349.219471718804","344.050113491184","339.550608213448","348.490307666319","327.192711443671","320.761807328863","316.925608818966","311.646506535929","308.504219450414","302.212354779268","298.798798311435","294.506932018643","291.437799615716","288.483864063041","284.554087402885","280.408782515145","276.763617338418","271.578542191414","265.267979546506","261.456584310222","259.17310232538","256.465092065455","255.95786897455","254.028112942675","253.572271910254","254.198663175972","253.971828030078","250.955524335632","247.281813584247","243.350742239604","241.605635476636","240.729309020212","237.77940405444","235.766067152574","233.730600806343","231.81358620015","230.339487401969","227.438688182698","223.78767812181","220.377099628316","218.839243495368","214.942875079473","212.043830380854","209.148871029885","206.230938261574","203.630639221735","201.656921931698","199.229149424749","197.154135063038","195.027552980232","191.473490056421","188.666321821547","198.310424591994","220.475945264165","186.644749120504","182.149772232717","",
"IDA total","IDA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","430.962034460887","426.2200442291","417.430680357307","415.156022988905","409.970524993586","406.65793737627","401.042579701598","400.363157164168","393.331233516641","389.048666389942","390.873151681391","480.595062430797","380.653807321678","375.431095872203","372.697501944515","370.372348687277","365.039252499777","361.221743472715","360.687952997959","355.910242291175","349.034885875932","346.98249680653","347.413149594714","349.422089975318","352.780048138896","350.566669451035","347.201420838796","342.018771960988","340.191326566552","340.359245101872","342.791729676031","345.067576237479","344.524402149668","342.568886338717","342.379200260429","340.876054474558","342.090388960437","340.46810591662","341.978010342237","337.809193055854","326.925569834013","322.631096178585","319.366746101151","314.829084859796","312.099182528142","309.723378189698","303.414049091296","299.805344119186","297.979645027049","294.776120123889","290.494849348563","287.202658344122","285.23792728412","282.824000401298","281.896478405043","280.598544113495","276.406368672151","274.472973580162","270.141298188664","265.997626404681","270.546805860713","286.039612234781","258.371937420315","250.925176005827","",
"IDA blend","IDB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","432.020903343881","426.826165581237","408.181651661612","402.830793396251","397.565012551269","390.776923322287","384.161835889014","393.107426567132","379.839375441534","374.029731517771","355.835627731496","401.841956307717","346.122143765448","344.175211525705","342.492040443301","340.43846585602","334.621875936069","331.521650324725","329.71353312616","326.465789573735","318.923085509697","314.302642078139","310.861881572484","308.173875704592","306.96676582024","306.092995853396","307.33175228197","308.202062534658","310.033268426895","310.398983944065","314.611310584599","319.661544315343","321.941934736537","324.37259806818","328.34984458063","330.82468448692","334.383288358297","337.464995290565","333.155676859085","330.289284301154","327.016280970316","323.895064310468","320.176202863171","316.184091965633","312.807177689634","317.702911614252","311.442532523965","310.074890639753","307.372073224309","304.759387675106","302.476793795832","299.744299739062","297.723228436246","296.300046362748","295.442396947802","294.041179795335","291.127019337116","289.672251467865","287.966375340904","286.33697096794","296.643367840045","303.13041320908","281.008414718749","277.363452941248","",
"Indonesia","IDN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","394.02","390.477","378.557","373.663","367.982","564.24","410.01","356.947","353.471","345.001","339.409","335.223","330.914","325.928","322.188","316.968","314.412","304.95","297.355","287.979","280.406","275.918","267.855","259.534","252.065","246.278","245.184","244.02","242.346","238.358","234.896","229.23","224.371","216.58","215.981","215.629","217.127","215.629","218.583","222.228","220.596","218.488","215.715","215.008","234.148","214.514","214.207","213.28","213.074","211.865","213.062","211.02","209.081","207.908","206.17","203.819","201.924","200.068","199.69","196.698","222.653","246.673","190.891","189.258","",
"IDA only","IDX","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","430.476594596296","425.942355824901","421.663972112526","420.790014460106","415.628995845031","413.88486433407","408.709513588869","403.651402550464","399.432855798925","395.833250349701","406.706234122572","516.288077235382","396.356025543857","389.66177677356","386.470082401708","384.06970972005","379.030071476227","374.969237171001","375.100990973837","369.689219832707","363.334754789102","362.756990940131","365.187818416461","369.504169549967","375.075396063563","372.246721394271","366.696151792228","358.600433635686","355.024836364298","355.143817352826","356.768423041592","357.722777046275","355.748550577654","351.578120039643","349.310664161816","345.839937596869","345.907605968055","341.961026512006","346.377808710757","341.569772855035","326.880021590489","321.99296692136","318.956944393648","314.141403149884","311.738175501787","305.636799377332","299.288709709006","294.504616241846","293.10911654858","289.579780969865","284.239793967737","280.650616758736","278.722477497936","275.796111585039","274.842576917247","273.617140841193","268.794413840485","266.642904585323","260.985091502005","255.583388488168","257.217858532943","277.322400519174","246.849751201884","237.517288111011","",
"Isle of Man","IMN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","268.856","271.332","272.3","272.069","270.031","267.327","264.475","261.971","260.388","259.32","258.067","256.572","254.795","251.919","249.092","245.757","242.404","238.839","235.087","230.797","226.622","222.618","218.946","215.427","212.09","208.933","205.277","201.514","197.512","193.53","188.887","183.588","177.997","173.085","167.717","163.279","158.34","153.565","148.358","143.864","138.498","132.367","126.178","119.635","113.654","107.23","101.701","96.908","93.178","89.481","86.968","85.148","83.785","82.819","82.267","82.113","81.854","81.681","81.55","81.249","82.59","85.307","80.17","79.841","",
"India","IND","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","388.536","387.023","383.62","379.674","376.319","388.037","383.786","379.869","360.982","356.603","352.662","348.906","345.306","340.896","334.772","330.196","325.527","321.213","316.664","312.072","307.647","303.119","298.637","294.176","289.836","285.551","281.535","277.877","274.574","271.243","268.69","266.221","263.735","261.706","259.458","257.649","255.857","253.994","252.153","249.978","247.673","245.842","242.829","240.403","238.181","235.388","232.664","229.992","227.173","224.264","221.264","218.148","214.964","211.869","208.354","205.008","201.451","197.986","194.523","191.12","199.714","251.736","181.136","177.914","",
"Not classified","INX","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","173.741","181.021","181.934","177.799","182.654","177.867","179.381","171.271","177.153","179.396","184.105","175.363","184.682","187.241","184.816","177.648","175.335","171.67","182.19","178.889","175.559","169.445","162.933","166.045","157.017","154.834","148.844","145.485","138.807","138.957","133.277","132.963","128.203","129.173","121.694","125.484","123.816","123.066","123.634","121.392","119.257","112.224","113.266","102.195","101.714","96.634","94.661","99.073","94.314","97.636","90.115","89.52","87.528","85.76","85.331","81.439","79.402","78.688","79.181","79.415","75.462","78.623","72.803","","",
"Iran, Islamic Rep.","IRN","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","401.493","396.378","402.889","386.513","381.392","376.457","370.812","365.203","368.707","353.609","347.774","341.525","339.462","329.176","323.638","316.774","310.638","305.379","323.371","298.983","336.104","429.829","418.185","407.015","337.633","331.669","326.077","320.777","315.094","247.621","263.586","238.683","234.173","229.53","223.853","218.473","212.815","208.23","200.801","194.544","188.289","182.482","176.275","182.869","165.132","160.437","155.397","150.964","146.914","143.566","140.043","136.762","133.239","130.245","127.508","124.94","123.013","120.412","118.966","115.996","142.535","156.932","117.891","107.691","",
"Iraq","IRQ","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","391.354","392.983","380.64","375.087","359.742","348.6","336.637","314.222","309.093","304.825","285.457","272.678","268.21","264.345","331.02","326.664","257.564","256.884","256.921","257.626","405.261","493.674","489.447","484.97","481.613","477.812","474.216","470.296","539.812","455.171","455.766","380.695","287.557","287.662","291.977","295.194","294.999","299.518","293.775","291.679","286.551","279.799","271.75","315.916","331.499","327.686","366.76","357.186","283.588","232.835","227.514","221.362","214.749","213.218","201.376","196.094","254.577","218.271","171.731","171.241","202.192","180.809","159.52","154.735","",
"Iceland","ISL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","153.436","164.814","178.373","195.862","170.93","180.68","180.72","163.934","158.178","170.991","183.453","173.901","170.093","174.178","187.686","186.533","139.847","154.149","134.952","141.838","140.608","134.102","131.839","156.519","129.987","114.466","128.471","121.685","126.036","101.283","116.7","119.289","93.287","91.447","95.714","101.019","95.225","91.988","84.137","92.711","98.715","84.97","82.738","66.85","73.303","68.893","76.407","71.115","63.474","73.242","71.603","60.652","68.861","69.338","70.176","69.504","67.526","77.83","71.189","66.799","69.061","71.482","67.81","","",
"Israel","ISR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","156.577","157.675","152.125","157.638","158.958","161.101","156.078","158.564","170.892","170.549","168.713","161.781","163.916","163.594","163.317","159.955","154.548","153.946","153.151","151.631","146.691","143.557","141.496","136.155","132.075","125.959","126.07","119.493","119.446","108.895","101.149","106.634","110.446","105.657","105.919","104.587","101.397","101.037","103.926","97.204","100.138","97.04","96.157","92.035","90.533","89.465","87.447","83.867","83.96","78.839","77.269","75.336","75.103","74.086","72.369","72.927","70.229","69.934","70.479","69.139","68.435","70.637","64.19","82.505","",
